rms_id,category,title,verdict,flags,imgW,imgH,frameCoverage,solvedScale,unclampedScale,url
3032,tables,"BOULDER 48\" COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,245,112,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/BOULDER%2036%20Coffee%20Table.png
4047,lighting,"BOTOND 87\" WALNUT ROD CHANDELIER",AT_RISK,LOW_RES,800,600,0.372,0.605,0.605,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/BOTOND%2087in%20Walnut%20Rod.png
4086,bars,"BOONE BARREL STAVE BAR",PASS,,1448,1086,0.496,1.010,1.010,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/4086/c15d0ff2fe865da3.png
2535,large-decor,"BRANTLEY METAL CHIMINEA",BROKEN,MEASURE_FAIL|LOW_RES,92,275,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/BRANTLEY%20Chiminea%200.png
1019,bars,"BOYCE CONCRETE & BIRCH DOUBLE BAR",PASS,,1448,1086,0.272,0.916,0.916,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1019/4f30524e8d6944dd.png
2745,seating,"BRAYAN DINING CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,180,283,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-dining/BRAYAN%20Dining%201.png
3732,serveware,"BRECKEN LIDDED BASKET",BROKEN,MEASURE_FAIL|LOW_RES,317,168,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/BRECKEN%20Lidded%20Basket.png
2793,rugs,"BRIAR 9X12 NATURAL BRAIDED JUTE RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,350,270,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/BRIAR%20Braided.png
live-breen-olive-velvet-pillow,pillows-throws,"BREEN OLIVE VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.662,0.750,0.567,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/squarespace/live-breen-olive-velvet-pillow/c0338a282b2a-Green_Olive_Velvet.png
3733,serveware,"BRINLEY CHARRED WOOD TRAY",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,357,184,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/BRINLEY%20Tray.png
3215,pillows-throws,"BLUE WILD BIRD VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.669,0.750,0.564,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/wild-bird-blue-velvet-pillow/01-Blue_Wild_Bird_Velvet.png
376,bars,"BROADWAY CONCRETE COUNTER COMMUNITY TABLE",BROKEN,MEASURE_FAIL|LOW_RES,386,233,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/community-tables/BROADWAY%20Counter%20Table%200.png
1770,seating,"BROOKLYN PLUSH CHARCOAL SOFA",BROKEN,MEASURE_FAIL|LOW_RES,376,155,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/BROOKLYN%20Sofa%200.png
3839,tables,"BRIONY COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,372,170,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/BRIONY%20Coffee%20Table%200.png
3457,pillows-throws,"BROWN COGNAC LEATHER LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,350,193,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Cognac%20Lumbar.png
2244,pillows-throws,"BROWN FAUX MINK OVERSIZE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,334,293,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Faux%20Mink.png
3458,pillows-throws,"BROWN COGNAC LEATHER STITCHED",BROKEN,MEASURE_FAIL|LOW_RES,282,273,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Cognac%20Stitched.png
2241,pillows-throws,"BROWN FUR OVERSIZE",BROKEN,MEASURE_FAIL|LOW_RES,396,205,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Fur%20Long%20Oversize%20Back.png
live-brown-fur-mud-cloth-lumbar-oversize,pillows-throws,"BROWN FUR + MUD CLOTH LUMBAR OVERSIZE",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.651,0.750,0.572,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/squarespace/live-brown-fur-mud-cloth-lumbar-oversize/cb4ef0ac36c2-Brown_Fur_Long_Oversize.png
2916,pillows-throws,"BROWN LIGHT PLAID PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,295,278,0.986,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/BROWN%20Light%20Plaid.png
4079,pillows-throws,"BROWN GREY FUR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,353,294,0.985,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Fur%20Oversized.png
4008,pillows-throws,"BROWN RUST MUDCLOTH OVERSIZE LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,393,138,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Rust%20Oversize.png
2326,pillows-throws,"BROWN LEATHER PATCHWORK LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,293,187,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Leather%20Patchwork%20Back.png
2291,pillows-throws,"BROWN MAROON LEATHER PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,351,259,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Maroon%20Leather%20Tassel.png
4007,pillows-throws,"BROWN TWEED PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,255,277,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Tweed.png
2240,pillows-throws,"BROWN VELVET QUILTED PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,342,245,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Velvet%20Quilted.png
2930,tableware,"BRONSON GLASSWARE",BROKEN,OPAQUE_BG|CLAMP_MASSIVE,1028,1028,0.699,0.750,0.427,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/glassware/bronson%2Fbronson-set.png
2245,pillows-throws,"BROWN STRIP OVERSIZE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,386,161,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Strip%20Oversize.png
2243,pillows-throws,"BROWN HIDE LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,322,178,0.952,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Hide%20Lumbar.png
2915,pillows-throws,"BROWN PLAID PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,242,242,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Brown%20Black%20Plaid.png
3193,pillows-throws,"BROWN YELLOW PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,231,237,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Natural%20Raffia.png
2712,tableware,"BULAN",BROKEN,MEASURE_FAIL|LOW_RES,282,286,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/BULAN%20Set%20.png
3713,seating,"CALISTA FRINGE SOFA",BROKEN,MEASURE_FAIL|LOW_RES,389,132,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/CALISTA%20Fringe%20Sofa%200.png
3000,tables,"CALLOWAY WOOD + MARBLE COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,298,123,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/CALLOWAY%20Table%200.png
394,rugs,"BYRON 7X7 BLACK HIDE RUG",BROKEN,MEASURE_FAIL|LOW_RES,313,278,0.966,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/BYRON%20%20Black%20Hide%200.png
3169,serveware,"CALLUM 14\" ROUND BRASS TRAY",BROKEN,MEASURE_FAIL|LOW_RES,168,145,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/CALLUM%2014in.png
605,styling,"CAMDEN CREAMERY CRATE",BROKEN,MEASURE_FAIL|LOW_RES,303,159,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CAMDEN%20Crate.png
3827,seating,"CAMERON DIRECTORS DINING CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,193,258,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-dining/CAMERON%200.png
3838,tables,"CALERI SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,212,236,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/CALERI%20Side%20Table%200.png
2811,bars,"CANYON 8' NATURAL PINE BAR",BROKEN,MEASURE_FAIL|LOW_RES,386,159,0.980,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/bars/CANYON%20Bar%201.png
2329,pillows-throws,"CALVARY WOOL CHARCOAL THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,251,251,0.715,0.750,0.591,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/CALVARY%20Charcoal%200.png
2331,pillows-throws,"CALVARY WOOL GREY THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,260,260,0.735,0.750,0.583,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/CALVARY%20Grey%200.png
762,storage,"CARDEA METAL SCREEN CABINET",BROKEN,MEASURE_FAIL|LOW_RES,114,300,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/storage/CARDEA%20Cabinet%200.png
2749,seating,"CARWYN WHITE + WOOD CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,278,231,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/CARWYN%20Chair%200.png
MANUAL-a2ef312d,tables,"BULBORI 5' OAK DINING TABLE",AT_RISK,LOW_RES,800,600,0.577,0.936,0.936,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/MANUAL-a2ef312d/c787f2264e235c20.png
2495,tableware,"CARLISLE SMOKE GLASSWARE",BROKEN,MEASURE_FAIL|LOW_RES,346,220,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/glassware/CARLISLE%20Set%200.png
2330,pillows-throws,"CALVARY WOOL OLIVE THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,273,273,0.620,0.750,0.635,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/CALVARY%20Olive%200.png
4028,styling,"CATALINA WHITE CLAY PERFORATED VASE",BROKEN,MEASURE_FAIL|LOW_RES,139,266,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CATALINA%2012%20Vase.png
3026,chandeliers,"CASEY LEATHER + BRASS CHANDELIER",BROKEN,MEASURE_FAIL|LOW_RES,249,241,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/CASEY%20Chandelier.png
2389,pillows-throws,"CHAMPAGNE SNAKE LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,341,156,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Champagne%20Snake%20Leather.png
1901,styling,"CASPIAN NAUTICAL TELESCOPE",BROKEN,MEASURE_FAIL|LOW_RES,135,272,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CASPIAN%20Telescope%201.png
3511,large-decor,"CHATTA 6' DIAMETER UMBRELLAS",AT_RISK,LOW_RES,400,300,0.629,0.855,0.855,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/CHATTA%20Natural%20Stripe.png
4040,large-decor,"CHENDRA DOUBLE SCALLOP UMBRELLA",BROKEN,MEASURE_FAIL|LOW_RES,258,279,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/CHENDRA%20Umbrella.png
3221,styling,"CERNUNNOS ELK EUROPEAN MOUNT",BROKEN,MEASURE_FAIL|LOW_RES,285,289,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CERNUNNOS%20Elk%20Mount.png
3469,styling,"CERA PETRIFIED WOOD BOOKENDS",BROKEN,MEASURE_FAIL|LOW_RES,328,181,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CERA%20Petrified%20Wood%20Bookends.png
2586,pillows-throws,"CHAMPAGNE CRUSHED VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.631,0.750,0.581,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/champagne-crushed-velvet/01-Champagne_Crushed_Velvet.png
2255,pillows-throws,"CHAMPAGNE VELVET QUILTED PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,333,226,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Champagne%20Velvet%20Quilted.png
2741,seating,"CICELY WICKER + LINEN LOVESEAT",BROKEN,MEASURE_FAIL|LOW_RES,372,221,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/loveseat/CICELY%20Loveseat.png
3491,lighting,"CHRISHELL GLOBE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,164,261,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/CHRISHELL%20Lamp.png
3302,styling,"CLYDE SMOKE BLUE WOOD CHAIN",BROKEN,MEASURE_FAIL|LOW_RES,217,211,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/CLYDE%20SMOKE%20BLUE%20Wood%20Chain.png
3831,tables,"CINSERE OAK DINING TABLE",AT_RISK,LOW_RES,800,600,0.636,0.779,0.779,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3831/6f773bf7a0abf0fb.png
1789,seating,"CLAUDE WHITE UPHOLSTERED CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,258,252,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/CLAUDE%20Chair%200.png
288,tables,"COLLIN WOOD-FILLED CONCRETE COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,374,222,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/COLLIN%20Coffee%20Table%200.png
3462,seating,"COSETTE SAGE VELVET LOVESEAT",AT_RISK,LOW_RES,583,583,0.716,0.788,0.788,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3462/7e8a37c0eb7b9ba4.png
1813,seating,"COMMODORE CANVAS LOVESEAT",BROKEN,MEASURE_FAIL|LOW_RES,360,199,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/COMMODORE%20Loveseat%200.png
3143,serveware,"CUPRA COPPER BEVERAGE TUB",BROKEN,MEASURE_FAIL|LOW_RES,302,177,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/CUPRA%20Copper%20Tub.png
4045,lighting,"CONCRETA WALL SCONCE",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,89,253,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/special/CONCRETA%20Wall%20Sconce%200.png
1814,seating,"CORWIN CANVAS LOUNGE CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,266,253,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/CORWIN%20Chair%200.png
MANUAL-d38387c1,seating,"DARCY LEATHER + WOOD BENCH",AT_RISK,LOW_RES,800,600,0.325,1.100,1.104,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/MANUAL-d38387c1/71f8ec4c4d83a08e.png
3998,lighting,"CRESSIDA MAROON MARBLE TABLE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,95,243,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/CRESSIDA%20Table%20Lamp.png
4001,lighting,"CULETTA GREEN MARBLE CABARET LAMP",BROKEN,MEASURE_FAIL|LOW_RES,104,225,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/CULETTA%20Marble%20Cab%20Lamp.png
343,tables,"CYPRESS STUMP SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,152,231,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/CYPRESS%20Side%20Table%200.png
3110,large-decor,"DAXTON LIGHT WOOD WALL",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,391,278,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/DAXTON%20Wall%201.png
1625,lighting,"DARNELL COLOR-MIXING LED  UPLIGHT",BROKEN,MEASURE_FAIL|LOW_RES,175,222,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/special/DARNELL%20LED%20Uplight%201.png
2997,tables,"DASHIELL OAK COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,308,91,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/DASHIELL%20Table%200.png
1825,rugs,"DAYNA 8X10 GREY PATTERN RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,383,281,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/DAYNA%208x10%20Rug%200.png
2681,tableware,"DEJA STAINLESS + GOLD FLATWARE",BROKEN,MEASURE_FAIL|LOW_RES,193,286,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/flatware/DEJA%20Set.png
1727,styling,"DECO ETCHED ALCOHOL BOTTLE",BROKEN,MEASURE_FAIL|LOW_RES,266,275,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/DECO%20Alcohol%20Set%200.png
2155,large-decor,"DELILAH GOLD METAL SCREEN",BROKEN,MEASURE_FAIL|LOW_RES,94,281,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/DELILAH%20Screen%200.png
3562,storage,"DEZIK 48\" SQUARE TIERED BAR SHELVING",BROKEN,MEASURE_FAIL|LOW_RES,197,289,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/storage/DEZIK%20Back%20Bar.png
della-half-frosted-glass-bottle,styling,"DELLA HALF-FROSTED GLASS BOTTLE",BROKEN,MEASURE_FAIL|LOW_RES,121,282,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/DELLA%20Bottle%201.png
3463,styling,"DITMER BLACK PATCHWORK BOWL",BROKEN,MEASURE_FAIL|LOW_RES,369,142,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/DITMER%20Bowl.png
2982,seating,"DONNELLY NAVY LEATHER WINGBACK CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,206,272,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/DONNELLY%20Chair%200.png
3178,serveware,"DINAY CUT GLASS BEVERAGE DISPENSER",BROKEN,MEASURE_FAIL|LOW_RES,118,237,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/DINAY%20Dispenser.png
2727,tableware,"DOVER MATTE OYSTER PLATES & BOWL",BROKEN,MEASURE_FAIL|LOW_RES,386,219,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/DOVER%20Set.png
3401,tableware,"DONAVER TORTOISE FLATWARE",BROKEN,MEASURE_FAIL|LOW_RES,226,286,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/flatware/DONAVER%20Set.png
2810,tableware,"DIALNI IRIDESCENT IVORY LEATHER CHARGER",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.643,0.750,0.411,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/TABLEWEAR/DILANI%20Charger.png
2487,chandeliers,"DEZMELDA 24\" SMOKE CRYSTAL CHANDELIER",AT_RISK,LOW_RES,400,300,0.506,0.923,0.923,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/DEZMELDA%20Smoke%20Crystal%20Chandelier%200.png
3084,tables,"DUBLIN TRUNK COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,386,258,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/DUBLIN%200.png
4027,styling,"DIVYA 11\" RUSTIC PAPER MACHE VASE",BROKEN,MEASURE_FAIL|LOW_RES,235,247,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/DIVYA%20Paper%20Mache%20Vase.png
2992,bars,"DUKE ANTIQUE BRONZE COCKTAIL TABLE",PASS,,924,924,0.697,0.810,0.810,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/2992/ede28535319e46d7.png
3371,tableware,"EDEN",BROKEN,MEASURE_FAIL|LOW_RES,264,263,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/EDEN%2013%20Charger%200.png
3832,seating,"DUNE WOOD AND TAN BOUCLE BENCH",BROKEN,MEASURE_FAIL|LOW_RES,362,177,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/bench/DUNE%20Bench%200.png
live-dunstan-black-stone-coffee-table,tables,"DUNSTAN BLACK STONE COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,364,158,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/DUNSTAN%20Coffee%20Table%200.png
2848,tables,"DYLAN MARBLE + STEEL SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,168,245,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/DYLAN%20Marble%20%2B%20Steel%20Side%20Table.png
duru-antique-clear-glass-bottle-set,styling,"DURU ANTIQUE CLEAR GLASS BOTTLE SET",BROKEN,MEASURE_FAIL|LOW_RES,146,276,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/DURU%20Antique%20Bottles.png
1236,serveware,"EAGAN DECANTER",BROKEN,MEASURE_FAIL|LOW_RES,189,258,0.974,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/EAGAN%20Decanter%200.png
4149,furs-pelts,"ELIN IVORY DOUBLE SHEEPSKIN",AT_RISK,LOW_RES,800,600,0.495,0.750,0.656,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/FURS-PELTS/ELIN Double Sheepskin.png
2874,styling,"ELGIN PONY BOOKENDS",BROKEN,MEASURE_FAIL|LOW_RES,258,283,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/ELGIN%20Dark%20Bookends.png
2973,tables,"ELIJAH MARBLE TOP ANTIQUE CONSOLE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,371,260,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/console-tables/ELIJAH%20Marble%20Top%20Console.png
1508,styling,"EDVARD VINTAGE HORN ASHTRAY",BROKEN,MEASURE_FAIL|LOW_RES,200,235,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/EDVARD%20Horn%20Ashtray.png
2714,seating,"ELOISE ANTIQUE WHITE FRENCH LOVESEAT",BROKEN,MEASURE_FAIL|LOW_RES,360,196,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/loveseat/ELOISE%20French%20Loveseat%200.png
174,bars,"DURANGO CEDAR & CONCRETE BAR",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,366,209,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/bars/DURANGO%20Bar%20Concrete%201.png
810,tables,"ELISE MAHOGANY COCKTAIL TABLE",BROKEN,MEASURE_FAIL|LOW_RES,251,286,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/cocktailtables/ELISE%20Cocktail%20Table.png
755,seating,"ELIZABETH CHAMPAGNE VELVET SOFA",BROKEN,MEASURE_FAIL|LOW_RES,370,163,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/ELIZABETH%20Sofa%200.png
