rms_id,title,category,status_class,current_hero_url,current_hero_path,current_in_storage,current_dupe_count,proposed_hero_url,proposed_source,proposed_confidence
2917,Red Tan Plaid Oversize Lumbar,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Red Zebra Lumbar.png,PILLOWS/Red Zebra Lumbar.png,false,8,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/THROWS/PLAID%20Red.png,storage_exact,high
2329,Calvary Wool Charcoal Throw,pillows-throws,IMAGELESS,,,,0,,none,none
2331,Calvary Wool Grey Throw,pillows-throws,IMAGELESS,,,,0,,none,none
2330,Calvary Wool Olive Throw,pillows-throws,IMAGELESS,,,,0,,none,none
2781,Red White Ticking Stripe,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Red Zebra Lumbar.png,PILLOWS/Red Zebra Lumbar.png,false,8,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/THROWS/STRIPE%20Red%20Black.png,storage_partial,medium
4155,Red Zebra Velvet Lumbar Pillow,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Red Zebra Lumbar.png,PILLOWS/Red Zebra Lumbar.png,false,8,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/PILLOWS/Red%20Zebra%20Lumbar.png,storage_exact,high
3149,Silver Disco Pillow,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Silver Leather Woven.png,PILLOWS/Silver Leather Woven.png,false,2,https://images.squarespace-cdn.com/content/v1/57239bd5f8baf385ff553066/1d8405b7-4efe-4ccb-9111-afa352cfd96a/Silver+Disco.png,squarespace_exact_title,high
2323,White Hide Lumbar Pillow,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/White Raffia.png,PILLOWS/White Raffia.png,false,4,,none,none
2603,White Hide Stitched Lumbar Pillow,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/White Raffia.png,PILLOWS/White Raffia.png,false,4,,none,none
2325,White Silver Hide Pillow,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/White Raffia.png,PILLOWS/White Raffia.png,false,4,https://images.squarespace-cdn.com/content/v1/57239bd5f8baf385ff553066/8c5f46b4-b71d-42ea-9548-7256993a12cc/White+Silver+Hide.png,squarespace_exact_title,high
3097,Fringe Black Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Black.png,THROWS/FRINGE Black.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Black.png,keep_current,n/a
3593,Fringe Blue Smoke Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Smoke Blue.png,THROWS/FRINGE Smoke Blue.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Smoke Blue.png,keep_current,n/a
2645,Fringe Camel Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Camel.png,THROWS/FRINGE Camel.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Camel.png,keep_current,n/a
3094,Fringe Charcoal Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Charcoal.png,THROWS/FRINGE Charcoal.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Charcoal.png,keep_current,n/a
3095,Fringe Grey Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Grey.png,THROWS/FRINGE Grey.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Grey.png,keep_current,n/a
3594,Fringe Ivory Cashmere Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Cash Ivory.png,THROWS/FRINGE Cash Ivory.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Cash Ivory.png,keep_current,n/a
2644,Fringe Ivory Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Ivory.png,THROWS/FRINGE Ivory.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Ivory.png,keep_current,n/a
2899,Fringe Light Blue Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Light Blue.png,THROWS/FRINGE Light Blue.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FRINGE Light Blue.png,keep_current,n/a
3459,Fringe Sage Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Sage Throw.png,PILLOWS/Sage Throw.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/PILLOWS/Sage Throw.png,keep_current,n/a
2898,Fur Brown Mongolian Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Brown Mongolian.png,THROWS/FUR Brown Mongolian.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Brown Mongolian.png,keep_current,n/a
2896,Fur Gold Feather Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Gold Feather.png,THROWS/FUR Gold Feather.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Gold Feather.png,keep_current,n/a
4164,Fur Red Black Ombre Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Red Black Ombre.png,THROWS/FUR Red Black Ombre.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/FUR Red Black Ombre.png,keep_current,n/a
2362,Pendleton Grey Cross Throw,pillows-throws,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Grey Cross.png,THROWS/PENDLETON Grey Cross.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/THROWS/PENDLETON%20Grey%20Cross.png,storage_exact,high
2991,Pendleton Grey Plaid Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Grey Plaid.png,THROWS/PENDLETON Grey Plaid.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Grey Plaid.png,keep_current,n/a
2364,Pendleton Red Yellow Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Red Yellow.png,THROWS/PENDLETON Red Yellow.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Red Yellow.png,keep_current,n/a
2363,Pendleton Sand Mayan Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Sand Myan.png,THROWS/PENDLETON Sand Myan.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PENDLETON Sand Myan.png,keep_current,n/a
2813,Arcus Calvin 12' Smooth Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ARCUS - CALVIN 1.png,BARS/ARCUS - CALVIN 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ARCUS - CALVIN 1.png,keep_current,n/a
3910,Arcus Oben 12' Black Slat Tambour Bar,bars,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ARCUS - BEVIN 1.png,BARS/ARCUS - BEVIN 1.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ARCUS - BEVIN 1.png,keep_current,n/a
3060,Beauregard Natural Tambour Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/BEAUREGARD Bar (Everly Top).png,BARS/BEAUREGARD Bar (Everly Top).png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/BEAUREGARD Bar (Everly Top).png,keep_current,n/a
2811,Canyon 8' Natural Pine Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/CANYON Bar 0.png,BARS/CANYON Bar 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/CANYON Bar 0.png,keep_current,n/a
1415,Elwood Concrete & Split Wood Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ELWOOD Bar 1.png,BARS/ELWOOD Bar 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/ELWOOD Bar 1.png,keep_current,n/a
2912,Excursion Champagne Trunk Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/EXCURSION Champagne Bar 0.png,BARS/EXCURSION Champagne Bar 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/EXCURSION Champagne Bar 0.png,keep_current,n/a
3674,Inola Double Black Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/INOLA Double Bar.png,BARS/INOLA Double Bar.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/INOLA Double Bar.png,keep_current,n/a
2756,Inola Square Black  Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/INOLA Black Bar.png,BARS/INOLA Black Bar.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/INOLA Black Bar.png,keep_current,n/a
3354,Iraja Single Weathered Oak Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/IRAJA Single Bar 1.png,BARS/IRAJA Single Bar 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/IRAJA Single Bar 1.png,keep_current,n/a
3505,Iraja U Weathered Oak Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/IRAJA U.png,BARS/IRAJA U.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/IRAJA U.png,keep_current,n/a
1022,Lockwood Concrete & Birch Double Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/LOCKWOOD Bar (Everly Top).png,BARS/LOCKWOOD Bar (Everly Top).png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/LOCKWOOD Bar (Everly Top).png,keep_current,n/a
2141,Lucille Gold Bar Cart,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/LUCILLE Bar Cart 0.png,BARS/LUCILLE Bar Cart 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/LUCILLE Bar Cart 0.png,keep_current,n/a
2328,Malvina Oval Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MALVINA Cream Bar 0.png,BARS/MALVINA Cream Bar 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MALVINA Cream Bar 0.png,keep_current,n/a
4118,Monroe - Black Slat Tambour - Double 10',bars,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Double 10'.png,BARS/MONROE Black Slat Double 10'.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Double 10'.png,keep_current,n/a
2904,Plaid Red Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PLAID Red.png,THROWS/PLAID Red.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/PLAID Red.png,keep_current,n/a
2404,Woven Autumn Stripe Throw,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/WOVEN Autumn Stripe.png,THROWS/WOVEN Autumn Stripe.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/WOVEN Autumn Stripe.png,keep_current,n/a
2902,Woven Sand Aztec,pillows-throws,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/WOVEN Aztec Sand.png,THROWS/WOVEN Aztec Sand.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/THROWS/WOVEN Aztec Sand.png,keep_current,n/a
4117,Monroe - Black Slat Tambour - Double 16',bars,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Double 10'.png,BARS/MONROE Black Slat Double 10'.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Double 10'.png,keep_current,n/a
4116,Monroe - Black Slat Tambour - Single 5',bars,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Single 5'.png,BARS/MONROE Black Slat Single 5'.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Single 5'.png,keep_current,n/a
4108,Monroe - Black Slat Tambour - Single 8',bars,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Single 5'.png,BARS/MONROE Black Slat Single 5'.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Single 5'.png,keep_current,n/a
4119,Monroe - Black Slat Tambour - Triple 15',bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Triple 15'.png,BARS/MONROE Black Slat Triple 15'.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/MONROE Black Slat Triple 15'.png,keep_current,n/a
1927,Sidecar Dark Wood Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SIDECAR Bar 0.png,BARS/SIDECAR Bar 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SIDECAR Bar 0.png,keep_current,n/a
4067,Sinatra - Walnut Fluted Bar - Double (16'),bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SINATRA Walnut Fluted - Double 16'.png,BARS/SINATRA Walnut Fluted - Double 16'.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SINATRA Walnut Fluted - Double 16'.png,keep_current,n/a
4064,Sinatra - Walnut Fluted Bar - Single (8'),bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SINATRA Walnut Fluted - Single 8'.png,BARS/SINATRA Walnut Fluted - Single 8'.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/SINATRA Walnut Fluted - Single 8'.png,keep_current,n/a
2911,Voyage Black Trunk Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/VOYAGE Black Trunk Bar 0.png,BARS/VOYAGE Black Trunk Bar 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/VOYAGE Black Trunk Bar 0.png,keep_current,n/a
1570,Wadsworth Concrete & Birch Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/WADSWORTH Bar 1.png,BARS/WADSWORTH Bar 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/WADSWORTH Bar 1.png,keep_current,n/a
787,Woodsley Concrete & Split Wood Bar,bars,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/WOODSLEY Bar 1.png,BARS/WOODSLEY Bar 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/BARS/WOODSLEY Bar 1.png,keep_current,n/a
2613,Amalia Smoke Cut Glass Votive,candlelight,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/AMALIA Votive 0.png,CANDLELIGHT/AMALIA Votive 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/AMALIA Votive 0.png,keep_current,n/a
2732,"Florence 14"" Weathered Zinc Lantern",candlelight,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/FLORENCE Lantern Set.png,CANDLELIGHT/FLORENCE Lantern Set.png,false,3,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/FLORENCE Lantern Set.png,keep_current,n/a
4072,Merritt Post and Beam Structure,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/MERRITT.png,LARGE-DECOR/MERRITT.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/MERRITT.png,keep_current,n/a
2733,"Florence 20"" Weathered Zinc Lantern",candlelight,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/FLORENCE Lantern Set.png,CANDLELIGHT/FLORENCE Lantern Set.png,false,3,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/FLORENCE Lantern Set.png,keep_current,n/a
3080,Kinlee Cocoon Medium,candlelight,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/KINLEE Medium.png,CANDLELIGHT/KINLEE Medium.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/KINLEE Medium.png,keep_current,n/a
4003,"Lachlan 36"" Black Iron Lantern",candlelight,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/LACHLAN Lantern.png,CANDLELIGHT/LACHLAN Lantern.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/LACHLAN Lantern.png,keep_current,n/a
3776,"Nera 4"" Alabaster Votive",candlelight,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/NERA 4.png,CANDLELIGHT/NERA 4.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/NERA 4.png,keep_current,n/a
1015,"Wilhelm 11"" Rustic LED Camping Lantern",candlelight,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/WILHELM Camp Lantern.png,CANDLELIGHT/WILHELM Camp Lantern.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/CANDLELIGHT/WILHELM Camp Lantern.png,keep_current,n/a
3026,Casey Leather + Brass Chandelier,chandeliers,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/CASEY Chandelier0.png,LIGHTING/CASEY Chandelier0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/CASEY Chandelier0.png,keep_current,n/a
3877,Erizo Leather Chandelier,chandeliers,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ERIZO Leather Chandelier XL.png,LIGHTING/ERIZO Leather Chandelier XL.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ERIZO Leather Chandelier XL.png,keep_current,n/a
2485,"Eustace 36"" White Cast Antler Chandelier",chandeliers,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/EUSTACE 0.png,LIGHTING/EUSTACE 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/EUSTACE 0.png,keep_current,n/a
4050,Noya Sand Pendant Light - Large,chandeliers,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/NOYA Large Pendant.png,LIGHTING/NOYA Large Pendant.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/NOYA Large Pendant.png,keep_current,n/a
4048,Noya Sand Pendant Light - Narrow,chandeliers,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/NOYA Narrow Pendant.png,LIGHTING/NOYA Narrow Pendant.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/NOYA Narrow Pendant.png,keep_current,n/a
3821,Isaac Beige Sheepskin Fur,furs-pelts,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/FURS-PELTS/KAINO Beige Sheepskin.png,FURS-PELTS/KAINO Beige Sheepskin.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/FURS-PELTS/KAINO Beige Sheepskin.png,keep_current,n/a
4146,Katrin Icelandic Sheepskin Fur,furs-pelts,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/FURS-PELTS/KATRIN Icelandic Sheepskin.png,FURS-PELTS/KATRIN Icelandic Sheepskin.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/FURS-PELTS/KATRIN Icelandic Sheepskin.png,keep_current,n/a
4041,Arius Chandelier Stand,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/ARIUS Stand.png,LARGE-DECOR/ARIUS Stand.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/ARIUS Stand.png,keep_current,n/a
2015,Bellow 8'H White Corrugated Wall,large-decor,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/BELLOW 3' Partition 1.png,LARGE-DECOR/BELLOW 3' Partition 1.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/LARGE-DECOR/BELLOW%208%20Wall%201.png,storage_exact,high
2535,Brantley Dark Orange Metal Wood Burning Chiminea,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/BRANTLEY Chiminea 0.png,LARGE-DECOR/BRANTLEY Chiminea 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/BRANTLEY Chiminea 0.png,keep_current,n/a
3513,Chatta Umbrella -Wide Pink Stripe/Wood Pole,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CHATTA Wide Pink.png,STYLING/CHATTA Wide Pink.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CHATTA Wide Pink.png,keep_current,n/a
3110,Daxton Light Wood Wall,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/DAXTON Wall.png,LARGE-DECOR/DAXTON Wall.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/DAXTON Wall.png,keep_current,n/a
3499,"Ember 38"" Square Weathered Steel Firepit",large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/EMBER 38 Firepit.png,LARGE-DECOR/EMBER 38 Firepit.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/EMBER 38 Firepit.png,keep_current,n/a
3611,Hudson Rock Wall with Shelves,large-decor,SHARED_BREAK,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/HUDSON Render.png,LARGE-DECOR/HUDSON Render.png,false,2,,none,none
712,Keaton Antique Floor Mirror,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/KEATON Mirror 0.png,LARGE-DECOR/KEATON Mirror 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/KEATON Mirror 0.png,keep_current,n/a
802,Marlow Rope Wall,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/MARLOW 0.png,LARGE-DECOR/MARLOW 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/MARLOW 0.png,keep_current,n/a
2597,Solomea Garden Fountain,large-decor,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/SOLOMEA Fountain.png,LARGE-DECOR/SOLOMEA Fountain.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LARGE-DECOR/SOLOMEA Fountain.png,keep_current,n/a
